gene	weight
ARHGAP17	4.28191722789662e-05
ARHGAP18	1.2445666395596e-06
ARHGAP19	1.43318245187943e-05
ARHGAP20	2.28872745151059e-05
ARHGAP21	2.53862963039368e-05
ARHGAP22	1.62646779172297e-05
ARHGAP23	1.2445666395596e-06
ARHGAP24	2.24026523203876e-05
ARHGAP25	1.2445666395596e-06
ARHGAP26	4.69120225576338e-05
ARHGAP27	1.65878589902194e-05
ARHGAP28	1.2445666395596e-06
ARHGAP30	2.1534049825177e-05
ARHGAP4	1.73038731931377e-05
ARHGAP5	3.71920853229296e-05
ARHGAP6	1.82456195776371e-05
ARHGAP8	2.3190599082534e-05
ARHGAP9	2.71288079101084e-05
ARHGDIA	8.72546296024421e-05
ARHGDIB	5.56837808097329e-05
ARHGDIG	4.81859428927484e-05
ARHGEF1	0.000100379326699605
ARHGEF10	1.3941261130833e-05
ARHGEF10L	1.38566390634414e-05
ARHGEF11	0.000116671722410364
ARHGEF12	0.000109349650321147
ARHGEF16	1.88357069347248e-05
ARHGEF17	1.42927681799982e-05
ARHGEF18	3.89941067649553e-05
ARHGEF19	1.79237492865329e-05
ARHGEF2	0.000110513896319052
ARHGEF3	2.51873827422539e-05
ARHGEF5L	1.2445666395596e-06
ARHGEF6	0.000106107958930094
ARHGEF7	0.000105248600996459
ARHGEF9	7.11239779472827e-05
ARID1A	0.000144451167507418
ARID1B	9.67374768853826e-05
ARID2	8.97812410301816e-05
ARID3A	4.28302249913204e-05
ARID3B	2.28329907515205e-05
ARID3C	1.94688894201606e-05
ARID4A	7.9067061148835e-05
ARID4B	9.46326226242786e-05
ARID5A	1.2445666395596e-06
ARID5B	4.24531506447582e-05
ARIH1	7.59324819099338e-05
ARIH2	3.70726320265879e-05
ARL1	5.94538259648189e-05
ARL11	1.45171339165714e-05
ARL13A	1.67081722593429e-05
ARL13B	9.57254374653317e-05
ARL15	1.64972141997393e-05
ARL16	3.91142645543022e-05
ARL17B	0.000147828009661512
ARL17P1	1.2445666395596e-06
ARL2	5.0738198953342e-05
ARL2BP	1.94234188638186e-05
ARL4A	2.83094081114397e-05
ARL4C	1.5906664502301e-05
ARL4D	1.53395562008717e-05
ARL5A	1.2445666395596e-06
ARL5B	2.33039781528168e-05
ARL5C	1.2445666395596e-06
ARL6	3.67023724506046e-05
ARL6IP1	0.000161458860381575
ARL6IP4	1.37776028174093e-05
ARL6IP5	1.78760178474696e-05
ARL6IP6	1.2445666395596e-06
ARL8A	1.2445666395596e-06
ARL8B	3.0220063027228e-05
ARL9	9.68923191121647e-05
ARMC1	1.47153669368938e-05
ARMC10	1.2445666395596e-06
ARMC2	2.00498836248906e-05
ARMC3	4.07441156581751e-05
ARMC4	8.91574352096915e-05
ARMC5	1.61097159665752e-05
ARMC6	1.2445666395596e-06
ARMC7	6.22494459879946e-05
ARMC8	7.97743382361056e-05
ARMC9	1.2445666395596e-06
ARMCX1	1.2445666395596e-06
ARMCX2	1.2445666395596e-06
ARMCX3	1.50922281384043e-05
ARMCX4	1.49214783125614e-05
ARMCX5	1.2445666395596e-06
ARMCX6	1.2445666395596e-06
ARMET	1.2445666395596e-06
ARMS2	3.97045617665159e-05
ARNT	0.000129838221502456
ARNT2	6.3772969851661e-05
ARNTL	0.000130707540046222
ARNTL2	4.10945448789526e-05
ARPC1A	6.62231678483862e-05
ARPC1B	8.3336710405021e-05
ARPC2	0.00010408006473158
ARPC3	0.000108578412231453
ARPC4	7.79391340599945e-05
ARPC5	8.66857593954503e-05
ARPC5L	6.87549888898782e-05
ARPM2	1.2445666395596e-06
ARPP-21	1.2445666395596e-06
ARPP19	3.03564906326789e-05
ARR3	4.27501258923064e-05
ARRB1	0.000323353791273161
ARRB2	0.000331006248597808
ARRDC1	3.58562044931857e-05
ARRDC2	1.2445666395596e-06
ARRDC3	3.35693872847029e-05
ARRDC4	1.2445666395596e-06
ARRDC5	1.2445666395596e-06
ARS2	1.2445666395596e-06
ARSA	0.000106611099834507
ARSB	8.27876409823003e-05
ARSD	2.71584888851688e-05
ARSG	3.79657008392541e-05
ARSH	2.56353169232495e-05
ARSJ	2.73694784887919e-05
ARSK	5.42129196560671e-05
ART1	2.18295109748882e-05
ART3	2.0704897265562e-05
ART4	1.2445666395596e-06
ARTN	4.53474678952222e-05
ARV1	1.2445666395596e-06
ARVP6125	1.2445666395596e-06
ARX	3.14682850447742e-05
AS3MT	1.75536005126119e-05
ASAH1	0.000129158702820931
ASAH2	0.000100526036284164
ASAH2B	1.50225837321911e-05
ASAH2C	1.2445666395596e-06
ASAP1	9.34504322112826e-05
ASAP1IT1	1.2445666395596e-06
ASAP2	3.63607479786176e-05
ASAP3	2.29690645190975e-05
ASB1	2.33405623391773e-05
ASB10	2.66037246209639e-05
ASB11	1.72939686295768e-05
ASB13	1.49824253784239e-05
ASB14	1.2445666395596e-06
ASB16	1.2445666395596e-06
ASB17	4.96193816056027e-05
ASB18	1.69171472574821e-05
ASB2	3.89668053735196e-05
ASB3	1.52594721627379e-05
ASB4	7.19212540836826e-05
ASB5	1.2445666395596e-06
ASB6	2.2745030061423e-05
ASB7	4.89780301028114e-05
ASB8	1.49952121530845e-05
ASB9	3.37208138384266e-05
ASCC1	3.43494274092095e-05
ASCC2	2.50347262076594e-05
ASCC3	4.67171955273309e-05
ASCL1	0.00014154288931269
ASCL2	3.82434306451863e-05
ASCL3	1.67021723582855e-05
ASCL5	1.2445666395596e-06
ASF1A	8.67581010507564e-05
ASF1B	0.000110765483993295
ASFMR1	1.2445666395596e-06
ASGR1	4.30903204531279e-05
ASGR2	3.44687364906093e-05
ASH1L	4.20938884338991e-05
ASH2L	0.000107063033795986
ASL	8.96970174814632e-05
ASMTL	4.26174623662704e-05
ASNA1	1.2445666395596e-06
ASNS	0.000122317906946788
ASNSD1	2.70544788041079e-05
ASPA	8.03340837313778e-05
ASPG	3.65888692782944e-05
ASPH	5.84185402494852e-05
ASPHD1	3.46018007030064e-05
ASPHD2	1.2445666395596e-06
ASPM	0.000215574891498116
ASPRV1	1.2445666395596e-06
ASPSCR1	5.91555603159292e-05
ASRGL1	5.78100132774395e-05
ASS1	0.000120740900087712
ASTE1	1.44945669505554e-05
ASTL	2.99010433729526e-05
ASTN1	1.2445666395596e-06
ASTN2	5.26424337089553e-05
ASXL1	0.000148213149774907
ASXL2	8.68936502622793e-05
ASXL3	2.41156041934828e-05
ASZ1	6.51285776193231e-05
ATAD1	2.52833207007564e-05
ATAD2	3.53753234321176e-05
ATAD2B	1.42171282364406e-05
ATAD3A	2.01680070489896e-05
ATAD3B	1.79999032221818e-05
ATAD3C	1.2445666395596e-06
ATAD5	8.23872971592058e-05
ATCAY	2.31248189367999e-05
ATE1	3.01079551358267e-05
ATF1	6.28424339337644e-05
ATF2	0.000179415024701117
ATF3	0.000118961642231094
ATF4	0.000167724126747557
ATF5	4.73963146359071e-05
ATF6	0.000126878980232784
ATF6B	7.79107118370963e-05
ATF7	5.12307645075267e-05
ATF7IP	6.13640953854315e-05
ATF7IP2	1.913751264219e-05
ATG10	8.3900054182267e-05
ATG12	0.000176602277538613
ATG16L1	0.000185276920035588
ATG16L2	4.13400917419026e-05
ATG2A	5.80894413638105e-05
ATG2B	6.69447166800734e-05
ATG3	0.000141832041431805
ATG4A	6.46379742403285e-05
ATG4B	9.52568368379764e-05
ATG4C	5.81303525188126e-05
ATG4D	5.39406184691098e-05
ATG5	0.000221122642760729
ATG7	0.000160845597891256
ATG9A	9.99554240617183e-05
ATHL1	1.2445666395596e-06
ATIC	0.000196025674888619
ATL1	6.66106036437486e-05
ATL2	4.04119744346219e-05
ATL3	8.05122214571207e-05
ATM	0.000380599602803327
ATMIN	2.0347680764248e-05
ATN1	6.0840559819803e-05
ATOH7	3.31284556852747e-05
ATOH8	1.2445666395596e-06
ATOX1	6.70346540208597e-05
ATP10A	8.20973085738453e-05
ATP10B	5.81215990200779e-05
ATP11A	6.65905267797253e-05
ATP11B	3.59276921745513e-05
ATP11C	3.98214580439702e-05
ATP12A	0.00012066428139825
ATP13A1	1.2445666395596e-06
ATP13A2	5.52077388151547e-05
ATP13A3	1.90518623485059e-05
ATP13A4	1.2445666395596e-06
ATP13A5	1.2445666395596e-06
ATP1A1	9.90544887716025e-05
ATP1A3	0.000100896296747591
ATP1A4	6.55101808805906e-05
ATP1B1	0.000118096650776285
ATP1B2	9.27101127843265e-05
ATP1B3	8.03499941274993e-05
ATP2A1	7.40682893267633e-05
ATP2A2	0.000117876002069552
ATP2A3	3.68908399232059e-05
ATP2B1	5.90231773492497e-05
ATP2B2	5.70703316233647e-05
ATP2B3	4.02052976363011e-05
ATP2B4	5.9205367320593e-05
ATP2C1	3.56526763078576e-05
ATP2C2	3.7272755750057e-05
ATP4A	7.98518629058333e-05
ATP4B	4.5348373296115e-05
ATP5A1	1.2445666395596e-06
ATP5B	1.2445666395596e-06
ATP5C1	1.2445666395596e-06
ATP5D	1.2445666395596e-06
ATP5E	1.2445666395596e-06
ATP5EP2	1.2445666395596e-06
ATP5F1	1.2445666395596e-06
ATP5G1	1.2445666395596e-06
ATP5G2	1.2445666395596e-06
ATP5H	1.2445666395596e-06
ATP5I	1.2445666395596e-06
ATP5J	1.2445666395596e-06
ATP5J2	1.2445666395596e-06
ATP5L	1.2445666395596e-06
ATP5O	1.2445666395596e-06
ATP5S	1.2445666395596e-06
ATP5SL	1.2445666395596e-06
ATP6AP1	0.000105500694481726
ATP6AP1L	7.13735997372654e-05
ATP6AP2	0.000106332099762084
ATP6V0A1	0.000105358996927751
ATP6V0A2	0.000126684941617147
ATP6V0A4	0.000109220640788249
ATP6V0B	0.00010810973604542
ATP6V0C	0.000128095070027997
ATP6V0D1	0.000100723158112346
ATP6V0D2	0.000100362112728793
ATP6V0E1	8.99711915368106e-05
ATP6V0E2	9.30972435049232e-05
ATP6V1A	9.67213982499299e-05
ATP6V1B1	0.000133226944952224
ATP6V1B2	0.000125263391950395
ATP6V1C1	9.45372736772352e-05
ATP6V1C2	9.87034984915243e-05
ATP6V1D	0.000117483827536542
ATP6V1E1	0.000112482289452197
ATP6V1E2	9.08128224858179e-05
ATP6V1F	0.000101835580980216
ATP6V1G1	9.55420065219607e-05
ATP6V1G2	9.62043098562855e-05
ATP6V1G3	7.68858365938261e-05
ATP6V1H	0.000100740559006484
ATP7A	9.1137172080306e-05
ATP7B	6.51878234187145e-05
ATP8A1	6.57577802423562e-05
ATP8B1	7.21032228364289e-05
ATP8B2	3.04467530828518e-05
ATP8B4	3.00105633035836e-05
ATP9A	1.2445666395596e-06
ATP9B	1.2445666395596e-06
ATPAF1	3.25309392780605e-05
ATPAF2	3.42767883155517e-05
ATPBD1B	1.2445666395596e-06
ATPBD3	1.2445666395596e-06
ATPBD4	1.2445666395596e-06
ATPGD1	1.2445666395596e-06
ATPIF1	1.2445666395596e-06
ATR	0.000191282825572945
ATRIP	9.65763627395739e-05
ATRN	4.66793386910915e-05
ATRNL1	2.43672766499892e-05
ATRX	0.000150315804483636
ATXN1	0.000101616664022638
ATXN10	2.48881106743374e-05
ATXN1L	3.76703702939217e-05
ATXN2	0.000112078272027382
ATXN2L	5.50636684763677e-05
ATXN3	9.81940063865834e-05
ATXN3L	6.97563403094278e-05
ATXN7	0.000100883823835769
ATXN7L1	4.08620968306121e-05
ATXN7L2	4.49817904971753e-05
ATXN7L3	7.71030894907664e-05
ATXN8OS	1.2445666395596e-06
AUH	5.76450666392945e-05
AUP1	6.17576097682765e-05
AURKA	0.000234181294051108
AURKAIP1	0.000101421896319313
AURKAPS1	1.2445666395596e-06
AURKB	0.000258173068876985
AURKC	3.8256533947256e-05
AUTS2	5.77975760507601e-05
AVEN	1.85191153955915e-05
AVIL	1.43651462308275e-05
AVL9	1.37378749249241e-05
AVP	0.000125904568315996
AVPI1	1.2445666395596e-06
AVPR1A	5.5659632589288e-05
AVPR1B	4.93034707532108e-05
AVPR2	0.000100905040188233
AXIN1	0.00021576516982723
AXIN2	0.000108455316150754
AXL	7.8177360896336e-05
AXUD1	1.2445666395596e-06
AYP1p1	1.2445666395596e-06
AZI1	1.2445666395596e-06
AZI2	3.38609551689336e-05
AZIN1	5.86047338471707e-05
AZU1	6.19415065410861e-05
B2M	0.000233866328423685
B3GALNT1	7.0525346677864e-05
B3GALNT2	4.7744164345504e-05
B3GALT1	6.05753034527494e-05
B3GALT2	5.51825408264401e-05
B3GALT3	1.2445666395596e-06
B3GALT4	3.45870498477978e-05
B3GALT5	9.12420618039561e-05
B3GALT6	5.66132341877046e-05
B3GALTL	1.2445666395596e-06
B3GAT1	6.79193119420283e-05
B3GAT3	7.14021319365872e-05
B3GNT1	1.2445666395596e-06
B3GNT2	6.50537840163929e-05
B3GNT3	7.15955699592809e-05
B3GNT4	5.90191452600135e-05
B3GNT7	1.68556618600125e-05
B3GNT8	1.2445666395596e-06
B3GNT9	1.2445666395596e-06
B3GNTL1	1.2445666395596e-06
B3Gn-T6	1.2445666395596e-06
B4GALNT2	3.40420619834122e-05
B4GALNT3	5.44935056397157e-05
B4GALNT4	5.40469282273789e-05
B4GALT1	0.000175432452707847
B4GALT2	0.000156066227186682
B4GALT3	0.000132304933079366
B4GALT4	8.01330971449072e-05
B4GALT5	2.05877742038691e-05
B4GALT7	5.72660771905536e-05
B9D1	8.03840760909223e-05
B9D2	7.27756571586395e-05
BAALC	2.36678016912333e-05
BACE1	0.000148029158529001
BACE2	3.12169927030847e-05
BACH1	4.33176004726357e-05
BACH2	4.43594330937247e-05
BAD	9.51934565313747e-05
BAG1	7.97535297556296e-05
BAG2	6.72725353742653e-05
BAG3	0.000132676511353823
BAG4	4.2321855880908e-05
BAG5	5.43271705593815e-05
BAGE	1.2445666395596e-06
BAGE2	1.2445666395596e-06
BAGE3	1.2445666395596e-06
BAGE4	1.2445666395596e-06
BAGE5	1.2445666395596e-06
BAHCC1	1.56593378094951e-05
BAHD1	3.71072407664638e-05
BAI1	1.2445666395596e-06
BAI3	1.2445666395596e-06
BAIAP2	0.000134980486913002
BAIAP3	1.79397911431884e-05
BAK1	0.000112167136584243
BAMBI	7.52767634909461e-05
BANF1	0.000131864102339809
BANF2	4.35121862086244e-05
BANK1	4.30347867910049e-05
BANP	3.06607474832103e-05
BAP1	0.000128331835102783
BAPX1	1.2445666395596e-06
BARD1	0.000195509612639198
BARX1	1.4229286268518e-05
BARX2	1.2445666395596e-06
BASP1	3.00395754638616e-05
BAT1	1.2445666395596e-06
BAT2	1.2445666395596e-06
BAT2D1	1.2445666395596e-06
BAT2L	1.2445666395596e-06
BAT3	1.2445666395596e-06
BAT4	1.2445666395596e-06
BAT5	1.2445666395596e-06
BATF	7.75766780986173e-05
BATF2	4.62987635043077e-05
BATF3	5.0206382044882e-05
BAX	0.000158089634743283
BAZ1A	4.77595902707199e-05
BAZ1B	8.25495636842363e-05
BAZ2A	5.13379508097478e-05
BAZ2B	4.27819630570742e-05
BBC3	5.41467583846496e-05
BBS1	0.000127261600785458
BBS10	8.10343697487364e-05
BBS12	6.68614953591177e-05
BBS2	9.51442842169291e-05
BBS4	0.000109732669110982
BBS5	8.00086102891699e-05
BBS7	9.88621570607191e-05
BBS9	8.24770458467824e-05
BBX	1.2445666395596e-06
BCAM	3.84363555902327e-05
BCAN	4.82227017168902e-05
BCAP29	2.63392023818622e-05
BCAP31	8.95910572874772e-05
BCAR1	0.00020600474070584
BCAR3	1.80079571135628e-05
BCAR4	1.2445666395596e-06
BCAS1	2.14556796657953e-05
BCAS2	0.000124453940012229
BCAS4	2.80826098955821e-05
BCAT1	7.00105880272118e-05
BCAT2	7.1434234146168e-05
BCCIP	4.65080301318891e-05
BCDIN3D	1.84417127993531e-05
BCHE	6.35203439918702e-05
BCKDHA	0.000119265177741074
BCKDHB	0.000135123975843895
BCKDK	2.94934612555848e-05
BCL10	0.000110630451676685
BCL11A	0.000140665043858734
BCL11B	0.000133360464580031
BCL2	0.000634483023514518
BCL2A1	6.28396778771633e-05
BCL2L1	0.000326004984667586
BCL2L10	5.37377511977052e-05
BCL2L11	0.000134792450593049
BCL2L12	1.79394885434375e-05
BCL2L13	4.10971478549982e-05
BCL2L14	3.71684872905213e-05
BCL2L15	1.2445666395596e-06
BCL2L2	6.37425514565902e-05
BCL3	5.28576509633723e-05
BCL6	0.000164495888080872
BCL6B	1.82128660562157e-05
BCL7A	8.40181472326731e-05
BCL7B	9.20381930228448e-05
BCL7C	8.47710805850474e-05
BCL8	1.2445666395596e-06
BCL9	6.03928881442826e-05
BCL9L	4.88149855204567e-05
BCLAF1	5.53831887109289e-05
BCMO1	1.2445666395596e-06
BCOR	9.53722945931677e-05
BCORL1	4.53424512473284e-05
BCORL2	1.2445666395596e-06
BCR	6.32997887921962e-05
BCS1L	8.83041620501911e-05
BCYRN1	1.2445666395596e-06
BDH1	3.37199766162317e-05
BDH2	3.14669811984705e-05
BDKRB1	7.54168001064734e-05
BDKRB2	7.66706102654812e-05
BDNF	0.000301644016600913
BDNFOS	1.2445666395596e-06
BDP1	8.49046570172082e-05
BEAN	1.2445666395596e-06
BECN1	0.0003501718660975
BECN1L1	1.2445666395596e-06
BEGAIN	2.31487901683206e-05
BEND2	1.2445666395596e-06
BEND3	1.41558693681501e-05
BEND4	1.2445666395596e-06
BEND5	1.2445666395596e-06
BEND6	1.73384168487427e-05
BEND7	1.2445666395596e-06
BEST1	6.18974879740236e-05
BEST4	1.2445666395596e-06
BET1	0.000182705334608051
BET1L	8.98610703428735e-05
BET3L	1.2445666395596e-06
BEX1	3.2464064755281e-05
BEX2	3.25620247791382e-05
BEX4	1.2445666395596e-06
BEX5	4.45613459073573e-05
BEXL1	1.2445666395596e-06
BEYLA	1.2445666395596e-06
BFAR	3.16093140016963e-05
BFSP1	6.9091910400617e-05
BGLAP	0.000127903129384877
BHLHB2	1.2445666395596e-06
BHLHB3	1.2445666395596e-06
BHLHB4	1.2445666395596e-06
BHLHB9	1.2445666395596e-06
BHLHE22	2.73291606130496e-05
BHMT	9.67676213132782e-05
BHMT2	7.71090596137003e-05
BICC1	2.19236009377331e-05
BICD1	5.27098718805835e-05
BICD2	8.60531794754845e-05
BID	0.000133519500830143
BIK	4.84939233894218e-05
BIN1	0.000168215196582354
BIN2	2.45065462202087e-05
BIN3	2.90365156836779e-05
BIRC1	1.2445666395596e-06
BIRC2	0.000191823352444658
BIRC3	0.000169070051833006
BIRC5	0.000215059925964431
BIRC6	4.01817475061152e-05
BIRC7	4.51423210822208e-05
BIVM	1.47358288498411e-05
BLCAP	1.97565850895896e-05
BLID	1.46814641572206e-05
BLK	7.28791208421558e-05
BLM	0.000166832366439258
BLMH	2.58319645422089e-05
BLNK	9.14050675125798e-05
BLOC1S1	6.26647871831834e-05
BLOC1S2	8.01015080216845e-05
BLR1	1.2445666395596e-06
BLVRA	6.67941736284424e-05
BLVRB	7.75819830567157e-05
BLZF1	3.5423653169603e-05
BMF	4.21464812691191e-05
BMI1	0.000239411698829894
BMP1	8.43811460410713e-05
BMP10	4.67086849702929e-05
BMP15	7.07351900769467e-05
BMP2K	3.44324748733359e-05
BMP2KL	1.2445666395596e-06
BMP3	4.32828338205883e-05
BMP4	0.000216243729324075
BMP5	6.68065638363926e-05
BMP6	9.4098723004756e-05
BMP7	0.000141874743846417
BMP8B	5.21362115661387e-05
BMPER	3.67777335665252e-05
BMPR1A	0.00014339077527569
BMPR1B	0.000134485096390561
BMPR2	0.000148602582313341
BMS1	0.000195620710003868
BMS1P5	1.2445666395596e-06
BMX	3.21901518267453e-05
BNC1	1.2445666395596e-06
BNC2	1.2445666395596e-06
BNIP1	0.000123517244087915
BNIP2	3.7338066317644e-05
BNIP3	9.23247182046343e-05
BNIP3L	7.5615428337295e-05
BNIPL	1.92952281004836e-05
BOAT	1.2445666395596e-06
BOK	2.52341846418805e-05
BOLA1	5.34526002287056e-05
BOLA2	3.69633890618161e-05
BOLA2B	3.88532313232188e-05
BOLA3	6.50000969193242e-05
BOLL	3.70322916804772e-05
BOP1	0.000232618174780289
BP75	1.2445666395596e-06
BPESC1	1.2445666395596e-06
BPGM	7.87351474426894e-05
BPHL	1.2445666395596e-06
BPI	7.11766532702675e-05
BPIL1	1.2445666395596e-06
BPIL3	1.2445666395596e-06
BPNT1	3.09077996343536e-05
BPTF	6.84216367024062e-05
BPY2	8.88004888417615e-05
BPY2B	8.31535082142422e-05
BPY2C	8.31535082142701e-05
BRAF	0.000232563944149222
BRAP	4.25098649148234e-05
BRCA1	0.000641171142889189
BRCC3	0.000119377210427311
BRD1	4.13575210075445e-05
BRD2	8.11753200403407e-05
BRD3	5.76119684181423e-05
BRD4	0.000244699958391502
BRD7	8.17830682421737e-05
BRD7P2	1.2445666395596e-06
BRD7P3	1.2445666395596e-06
BRD8	0.000102940815971969
BRD9	8.75406421803094e-05
BRDG1	1.2445666395596e-06
BRDT	2.2591787381381e-05
BRE	1.2445666395596e-06
BREA2	1.2445666395596e-06
BRF1	6.44279422388081e-05
BRF2	6.63853175337182e-05
BRI3	1.2445666395596e-06
BRI3BP	1.2445666395596e-06
BRI3P1	1.2445666395596e-06
BRIP1	0.000112403253155217
BRIX1	0.00019307096901594
BRMS1	5.96541640447114e-05
BRMS1L	5.47993843565735e-05
BRP44	1.2445666395596e-06
BRP44L	1.2445666395596e-06
BRPF1	4.28700744461283e-05
BRPF3	3.61242220727379e-05
BRSK1	1.90139801902795e-05
BRSK2	1.75060604946935e-05
BRUNOL4	1.2445666395596e-06
BRUNOL5	1.2445666395596e-06
BRUNOL6	1.2445666395596e-06
BRWD1	1.90592033141358e-05
BRWD2	1.2445666395596e-06
BRWD3	2.53985669752209e-05
BSCL2	8.53462771930739e-05
BSDC1	1.2445666395596e-06
BSG	0.000123862488468274
BSND	3.85825534018388e-05
BSPH1	1.2445666395596e-06
BSPRY	1.2445666395596e-06
BST1	5.90209645805642e-05
BST2	7.17884811427755e-05
BSX	1.45125740166421e-05
BTAF1	2.9836669644081e-05
BTBD1	3.21767117988333e-05
BTBD10	1.41565601568134e-05
BTBD11	1.2445666395596e-06
BTBD12	1.2445666395596e-06
BTBD15	1.2445666395596e-06
BTBD16	1.2445666395596e-06
BTBD17	1.2445666395596e-06
BTBD2	3.27057192032938e-05
BTBD3	1.2445666395596e-06
BTBD6	1.44835002893133e-05
BTBD7	1.39448230168077e-05
BTBD8	1.2445666395596e-06
BTBD9	3.7356583328378e-05
BTC	4.29104215239543e-05
BTD	4.2098819825897e-05
BTF3	0.000109766619577235
BTF3L1	1.2445666395596e-06
BTF3L4	2.68618191113614e-05
BTG1	2.16690499183289e-05
BTG2	3.8585966978837e-05
BTG3	3.13356744517827e-05
BTG4	1.81891933155054e-05
BTK	0.000189074698654526
BTLA	8.01681443927141e-05
BTN1A1	3.11503418379864e-05
BTN2A1	2.35704910968602e-05
BTN2A2	2.36134621741749e-05
BTN2A3	1.2445666395596e-06
BTN3A1	4.57818323522941e-05
BTN3A2	3.77210385812867e-05
BTN3A3	3.7891454898554e-05
BTNL2	2.5166479708898e-05
BTNL3	2.3350942919225e-05
BTNL8	2.33036177711923e-05
BTRC	0.000291111164360818
BUB1	0.000271911247503782
BUB1B	0.000327738846957008
BUB3	0.000148210120070447
BUD13	0.00013832226755407
BUD31	0.000177169381131746
BVES	2.2184747510703e-05
BYSL	0.000258467894812144
BZRAP1	1.2445666395596e-06
BZRPL1	1.2445666395596e-06
BZW1	7.70371317954637e-05
BZW2	7.70371317954049e-05
C10orf10	1.2445666395596e-06
C10orf104	1.2445666395596e-06
C10orf105	1.2445666395596e-06
C10orf108	1.2445666395596e-06
C10orf11	1.2445666395596e-06
C10orf110	1.2445666395596e-06
C10orf112	1.2445666395596e-06
C10orf114	1.2445666395596e-06
C10orf116	1.2445666395596e-06
C10orf118	1.2445666395596e-06
C10orf119	1.2445666395596e-06
C10orf12	1.2445666395596e-06
C10orf120	1.2445666395596e-06
C10orf122	1.2445666395596e-06
C10orf128	1.2445666395596e-06
C10orf129	1.2445666395596e-06
C10orf131	1.2445666395596e-06
C10orf136	1.2445666395596e-06
C10orf137	1.2445666395596e-06
C10orf140	1.2445666395596e-06
C10orf141	1.2445666395596e-06
C10orf18	1.2445666395596e-06
C10orf2	1.2445666395596e-06
C10orf21	1.2445666395596e-06
C10orf25	1.2445666395596e-06
C10orf26	1.2445666395596e-06
C10orf28	1.2445666395596e-06
C10orf30	1.2445666395596e-06
C10orf31	1.2445666395596e-06
C10orf32	1.2445666395596e-06
C10orf33	1.2445666395596e-06
C10orf35	1.2445666395596e-06
C10orf37	1.2445666395596e-06
C10orf39	1.2445666395596e-06
C10orf4	1.2445666395596e-06
C10orf40	1.2445666395596e-06
C10orf41	1.2445666395596e-06
C10orf46	1.2445666395596e-06
C10orf47	1.2445666395596e-06
C10orf50	1.2445666395596e-06
C10orf51	1.2445666395596e-06
C10orf53	1.2445666395596e-06
C10orf54	1.2445666395596e-06
C10orf57	1.2445666395596e-06
C10orf58	1.2445666395596e-06
C10orf59	1.2445666395596e-06
C10orf6	1.2445666395596e-06
C10orf61	1.2445666395596e-06
C10orf64	1.2445666395596e-06
C10orf65	1.2445666395596e-06
C10orf67	1.2445666395596e-06
C10orf68	1.2445666395596e-06
C10orf72	1.2445666395596e-06
C10orf73	1.2445666395596e-06
C10orf75	1.2445666395596e-06
C10orf76	1.2445666395596e-06
C10orf78	1.2445666395596e-06
C10orf79	1.2445666395596e-06
C10orf82	1.2445666395596e-06
